DATA;COD_PROD;DESCRICAO;MODELO;MARCA;PORTAS;TIPO;CAMBIO;COMBUSTIVEL;FILIAL;VENDEDOR;COR;FORMA_PGTO;GERENTE;UF;ESTADO;CIDADE;PRECO_VENDA;ACESSORIOS; TOTAL_VENDAS 
29/01/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Ana Maria;Cinza;Entrada + 48X;Fabio;PR;Paraná;Curitiba;59546,44;3007,64; 62.554,08 
29/01/2019;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;Rio de Janeiro;Ana Maria;Cinza;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;65275,42;3829,14; 69.104,56 
29/01/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Ana Maria;Branco;À vista;Fabio;PR;Paraná;Curitiba;147673,45;4085,43; 151.758,88 
30/01/2019;FIS003;Fiat Strada Working 1.4 8v;Strada;Fiat;2.0;Utilitário;Manual;Flex;Brasília;Cássio;Grafite;Entrada + 60X;Hojas;DF;Distrito Federal;Brasília;52305,52;3147,63; 55.453,15 
30/01/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Cássio;Grafite;Entrada + 60X;Hojas;PR;Paraná;Curitiba;56570,71;3843,76; 60.414,47 
30/01/2019;FIS003;Fiat Strada Working 1.4 8v;Strada;Fiat;2.0;Utilitário;Manual;Flex;Rio de Janeiro;Cássio;Grafite;Entrada + 60X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;57267,3;5028,51; 62.295,81 
30/01/2019;REF006;Renaul Fluence 2.0 Dynamique 16v;Fluence;Renault;4.0;Passeio;Automático;Flex;Rio de Janeiro;Cássio;Branco;Entrada + 60X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;71412,86;8541,63; 79.954,49 
30/01/2019;REF006;Renaul Fluence 2.0 Dynamique 16v;Fluence;Renault;4.0;Passeio;Automático;Flex;Brasília;Cássio;Branco;Entrada + 60X;Hojas;DF;Distrito Federal;Brasília;113939,46;9108,04; 123.047,50 
30/01/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Cássio;Branco;Entrada + 60X;Hojas;PR;Paraná;Curitiba;127536,13;9604,55; 137.140,68 
31/01/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Raimundo;Prata;Entrada + 48X;Adriana;PR;Paraná;Curitiba;82484,96;4319,14; 86.804,10 
31/01/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Rodrigo;Branco;Entrada + 60X;Juliana;PR;Paraná;Curitiba;85384,26;5259,52; 90.643,78 
31/01/2019;REM007;Renault Master 2.3 DCI Minibus 16 Lugares 16v;Master;Renault;4.0;Utilitário;Manual;Diesel;Rio de Janeiro;José Luiz;Grafite;Entrada + 48X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;117614,44;5656,19; 123.270,63 
31/01/2019;REM007;Renault Master 2.3 DCI Minibus 16 Lugares 16v;Master;Renault;4.0;Utilitário;Manual;Diesel;Rio de Janeiro;Luiz Sérgio;Prata;Entrada + 60X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;134547,04;5346,86; 139.893,90 
31/01/2019;REM007;Renault Master 2.3 DCI Minibus 16 Lugares 16v;Master;Renault;4.0;Utilitário;Manual;Diesel;Brasília;Luiz Sérgio;Prata;Entrada + 60X;Hojas;DF;Distrito Federal;Brasília;171520,26;5748,91; 177.269,17 
31/01/2019;REM007;Renault Master 2.3 DCI Minibus 16 Lugares 16v;Master;Renault;4.0;Utilitário;Manual;Diesel;Rio de Janeiro;José Luiz;Grafite;Entrada + 48X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;214065,5;6227,48; 220.292,98 
01/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Cristina;Grafite;À vista;Fabio;PR;Paraná;Curitiba;41988,36;9596,28; 51.584,64 
01/02/2019;REL003;Renault Logan 1.0 Authentique 16v;Logan;Renault;4.0;Passeio;Manual;Flex;Rio de Janeiro;Cristina;Grafite;À vista;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;46039,99;9939,55; 55.979,54 
01/02/2019;REL003;Renault Logan 1.0 Authentique 16v;Logan;Renault;4.0;Passeio;Manual;Flex;São Paulo;Cristina;Grafite;À vista;Fabio;SP;São Paulo;São Paulo;46102,41;9936,02; 56.038,43 
01/02/2019;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;Rio de Janeiro;Rodrigo;Branco;Entrada + 60X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;49619,09;4288,84; 53.907,93 
01/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Carolina;Prata;Entrada + 60X;Andrey;PR;Paraná;Curitiba;50148,72;5285,71; 55.434,43 
01/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Carolina;Prata;Entrada + 60X;Andrey;PR;Paraná;Curitiba;51138,53;4292,26; 55.430,79 
01/02/2019;FOE003;Ford Ecosport 1.6 Freestyle 16v;Ecosport;Ford;4.0;Passeio;Automático;Flex;Fortaleza;Raimundo;Prata;Entrada + 48X;Adriana;CE;Ceará;Fortaleza;65569,91;3471,62; 69.041,53 
01/02/2019;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;Rio de Janeiro;Carolina;Prata;Entrada + 60X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;72145,7;5566,72; 77.712,42 
01/02/2019;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;Rio de Janeiro;Rodrigo;Branco;Entrada + 60X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;85257,71;6013,35; 91.271,06 
01/02/2019;FOE003;Ford Ecosport 1.6 Freestyle 16v;Ecosport;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Raimundo;Prata;Entrada + 48X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;101156,11;4023,74; 105.179,85 
01/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Carlos Roberto;Cinza;Entrada + 60X;Adriana;PR;Paraná;Curitiba;142254,69;3538,86; 145.793,55 
01/02/2019;REM007;Renault Master 2.3 DCI Minibus 16 Lugares 16v;Master;Renault;4.0;Utilitário;Manual;Diesel;Rio de Janeiro;Carlos Roberto;Cinza;Entrada + 60X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;168542,11;3769,39; 172.311,50 
01/02/2019;REM007;Renault Master 2.3 DCI Minibus 16 Lugares 16v;Master;Renault;4.0;Utilitário;Manual;Diesel;Salvador;Carlos Roberto;Cinza;Entrada + 60X;Adriana;BA;Bahia;Salvador;178604,53;4762,97; 183.367,50 
01/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;José Luiz;Grafite;Entrada + 48X;Juliana;PR;Paraná;Curitiba;187806,15;5944,67; 193.750,82 
01/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Luiz Sérgio;Prata;Entrada + 60X;Hojas;PR;Paraná;Curitiba;190940,03;5737,76; 196.677,79 
02/02/2019;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;Curitiba;Carolina;Prata;Entrada + 60X;Andrey;PR;Paraná;Curitiba;46771,43;5149,74; 51.921,17 
02/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Renato;Amarelo;Entrada + 48X;Hojas;PR;Paraná;Curitiba;53149,6;3104,77; 56.254,37 
02/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Renato;Amarelo;Entrada + 48X;Hojas;PR;Paraná;Curitiba;58515,34;3420,2; 61.935,54 
02/02/2019;VWC006;Volkswagen Crossfox 1.6 MSI 16v;Crossfox;Volkswagen;4.0;Passeio;Manual;Flex;Belo Horizonte;Renato;Amarelo;Entrada + 48X;Hojas;MG;Minas Gerais;Belo Horizonte;58794,14;3175,3; 61.969,44 
02/02/2019;VWC006;Volkswagen Crossfox 1.6 MSI 16v;Crossfox;Volkswagen;4.0;Passeio;Manual;Flex;Belo Horizonte;Renato;Amarelo;Entrada + 48X;Hojas;MG;Minas Gerais;Belo Horizonte;68285,31;4772,12; 73.057,43 
02/02/2019;VWC006;Volkswagen Crossfox 1.6 MSI 16v;Crossfox;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;Renato;Amarelo;Entrada + 48X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;81723,17;4932,8; 86.655,97 
02/02/2019;VWC006;Volkswagen Crossfox 1.6 MSI 16v;Crossfox;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;Renato;Amarelo;Entrada + 48X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;86558,53;4684,95; 91.243,48 
02/02/2019;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;Curitiba;Carolina;Prata;Entrada + 60X;Andrey;PR;Paraná;Curitiba;87739,26;4587,06; 92.326,32 
02/02/2019;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;Rio de Janeiro;Carolina;Prata;Entrada + 60X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;90397;4699,35; 95.096,35 
03/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Marcelo;Prata;Entrada + 48X;Fabio;PR;Paraná;Curitiba;82348,24;4102,91; 86.451,15 
03/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;Marcelo;Prata;Entrada + 48X;Fabio;PR;Paraná;Curitiba;98938,71;2781,53; 101.720,24 
03/02/2019;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Marcelo;Prata;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;103492,12;3556,77; 107.048,89 
05/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Curitiba;João Carlos;Prata;Entrada + 24X;Hojas;PR;Paraná;Curitiba;45106,13;3859,94; 48.966,07 
05/02/2019;FOK001;Ford Ka SE 1.5 16v Básico;Ka;Ford;4.0;Passeio;Manual;Flex;Belo Horizonte;João Carlos;Prata;Entrada + 24X;Hojas;MG;Minas Gerais;Belo Horizonte;60906,24;3345,57; 64.251,81 
05/02/2019;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Marcelo;Prata;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;71407,64;3859,49; 75.267,13 
05/02/2019;FOK001;Ford Ka SE 1.5 16v Básico;Ka;Ford;4.0;Passeio;Manual;Flex;Rio de Janeiro;João Carlos;Prata;Entrada + 24X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;71483,25;5976,46; 77.459,71 
05/02/2019;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Marcelo;Prata;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;83866,06;2327,49; 86.193,55 
05/02/2019;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Marcelo;Prata;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;111390,08;3448,8; 114.838,88 
06/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Marcelo;Grafite;Entrada + 48X;Fabio;PR;Paraná;Curitiba;91812,68;2617,47; 94.430,15 
06/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Marcelo;Grafite;Entrada + 48X;Fabio;PR;Paraná;Curitiba;98856,67;1599,68; 100.456,35 
06/02/2019;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Rio de Janeiro;Marcelo;Grafite;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;116545,1;1430,67; 117.975,77 
07/02/2019;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Rio de Janeiro;Marcelo;Grafite;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;68575,45;2329,74; 70.905,19 
07/02/2019;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;São Paulo;Marcelo;Grafite;Entrada + 48X;Fabio;SP;São Paulo;São Paulo;84083,39;2051,91; 86.135,30 
07/02/2019;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;São Paulo;Marcelo;Grafite;Entrada + 48X;Fabio;SP;São Paulo;São Paulo;103074,07;2246,6; 105.320,67 
08/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Maria Eduarda;Prata;Entrada + 48X;Hojas;PR;Paraná;Curitiba;40041,97;7102,5; 47.144,47 
08/02/2019;FIU001;Fiat Uno Evo Vivace 1.0 8v;Uno;Fiat;2.0;Passeio;Manual;Flex;Rio de Janeiro;Maria Eduarda;Prata;Entrada + 48X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;43077,66;6811,63; 49.889,29 
08/02/2019;FIU001;Fiat Uno Evo Vivace 1.0 8v;Uno;Fiat;2.0;Passeio;Manual;Flex;Brasília;Maria Eduarda;Prata;Entrada + 48X;Hojas;DF;Distrito Federal;Brasília;48034,37;4583,78; 52.618,15 
08/02/2019;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Carlos Roberto;Branco;Entrada + 36X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;70783,18;5471,04; 76.254,22 
08/02/2019;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Salvador;Carlos Roberto;Branco;Entrada + 36X;Adriana;BA;Bahia;Salvador;77635,72;5974,54; 83.610,26 
08/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Carlos Roberto;Branco;Entrada + 36X;Adriana;PR;Paraná;Curitiba;117057,68;6365,35; 123.423,03 
09/02/2019;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;José Carlos;Azul;Entrada + 60X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;38125,87;8744,9; 46.870,77 
09/02/2019;REK004;Renaul Kangoo 1.6 Express 16v;Kangoo;Renault;3.0;Utilitário;Manual;Flex;Rio de Janeiro;Marcelo;Grafite;À vista;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;43771,16;5989,26; 49.760,42 
09/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Marcelo;Grafite;À vista;Fabio;PR;Paraná;Curitiba;44465,2;3927,11; 48.392,31 
09/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Marcelo;Grafite;À vista;Fabio;PR;Paraná;Curitiba;50058,49;5970,44; 56.028,93 
09/02/2019;REK004;Renaul Kangoo 1.6 Express 16v;Kangoo;Renault;3.0;Utilitário;Manual;Flex;São Paulo;Marcelo;Grafite;À vista;Fabio;SP;São Paulo;São Paulo;50480,28;4298,74; 54.779,02 
09/02/2019;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;São Paulo;José Carlos;Azul;Entrada + 60X;Fabio;SP;São Paulo;São Paulo;53942,05;9268,21; 63.210,26 
09/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;José Eduardo;Vermelho;Entrada + 36X;Adriana;PR;Paraná;Curitiba;54437,09;5800,4; 60.237,49 
09/02/2019;VWS004;Volkswagen Saveiro Startline 1.6 MI 8v;Saveiro;Volkswagen;2.0;Utilitário;Manual;Flex;Fortaleza;José Eduardo;Vermelho;Entrada + 36X;Adriana;CE;Ceará;Fortaleza;56561,01;6179,47; 62.740,48 
09/02/2019;REK004;Renaul Kangoo 1.6 Express 16v;Kangoo;Renault;3.0;Utilitário;Manual;Flex;Rio de Janeiro;Marcelo;Grafite;À vista;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;57541,95;4166,38; 61.708,33 
09/02/2019;REK004;Renaul Kangoo 1.6 Express 16v;Kangoo;Renault;3.0;Utilitário;Manual;Flex;São Paulo;Marcelo;Grafite;À vista;Fabio;SP;São Paulo;São Paulo;60618,44;6707,82; 67.326,26 
09/02/2019;VWS004;Volkswagen Saveiro Startline 1.6 MI 8v;Saveiro;Volkswagen;2.0;Utilitário;Manual;Flex;Rio de Janeiro;José Eduardo;Vermelho;Entrada + 36X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;62094,54;6973,05; 69.067,59 
09/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Mariana;Prata;Entrada + 60X;Andrey;PR;Paraná;Curitiba;64244,48;6374,51; 70.618,99 
10/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Cristina;Prata;Entrada + 36X;Fabio;PR;Paraná;Curitiba;41144,68;1917,24; 43.061,92 
10/02/2019;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Salvador;Aparecida;Prata;Entrada + 48X;Adriana;BA;Bahia;Salvador;41937,23;3381,95; 45.319,18 
10/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;José Carlos;Azul;Entrada + 60X;Fabio;PR;Paraná;Curitiba;43593,46;5561,95; 49.155,41 
10/02/2019;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Rio de Janeiro;Aparecida;Prata;Entrada + 48X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;43989,86;5141,07; 49.130,93 
10/02/2019;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;Curitiba;Mariana;Prata;Entrada + 60X;Andrey;PR;Paraná;Curitiba;47631,09;5798,78; 53.429,87 
10/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Aparecida;Prata;Entrada + 48X;Adriana;PR;Paraná;Curitiba;51148,13;5319,43; 56.467,56 
10/02/2019;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;Rio de Janeiro;Mariana;Prata;Entrada + 60X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;64552,4;4562,89; 69.115,29 
10/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Renato;Prata;Entrada + 36X;Hojas;PR;Paraná;Curitiba;153926,24;6613,28; 160.539,52 
10/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Renato;Prata;Entrada + 36X;Hojas;PR;Paraná;Curitiba;158486,18;5142,47; 163.628,65 
12/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Rio de Janeiro;Renato;Prata;Entrada + 36X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;88898,15;5572,89; 94.471,04 
12/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;Rio de Janeiro;Renato;Prata;Entrada + 36X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;99296,7;6977,89; 106.274,59 
12/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;São Paulo;Renato;Prata;Entrada + 36X;Hojas;SP;São Paulo;São Paulo;123492,63;6464,12; 129.956,75 
13/02/2019;FOK001;Ford Ka SE 1.5 16v Básico;Ka;Ford;4.0;Passeio;Manual;Flex;Rio de Janeiro;Cristina;Prata;Entrada + 36X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;51826,52;2123,16; 53.949,68 
13/02/2019;FOK001;Ford Ka SE 1.5 16v Básico;Ka;Ford;4.0;Passeio;Manual;Flex;São Paulo;Cristina;Prata;Entrada + 36X;Fabio;SP;São Paulo;São Paulo;71458,67;3042,03; 74.500,70 
13/02/2019;FOR004;Ford Ranger 2.5 XLS 4X2 CD 16v;Ranger;Ford;4.0;Passeio;Manual;Flex;São Paulo;Renato;Prata;Entrada + 36X;Hojas;SP;São Paulo;São Paulo;161496,56;5839,17; 167.335,73 
16/02/2019;REM007;Renault Master 2.3 DCI Minibus 16 Lugares 16v;Master;Renault;4.0;Utilitário;Manual;Diesel;Curitiba;Mariana;Prata;Entrada + 48X;Andrey;PR;Paraná;Curitiba;156997,58;5330,75; 162.328,33 
16/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Mariana;Prata;Entrada + 48X;Andrey;PR;Paraná;Curitiba;190676,26;3698,39; 194.374,65 
16/02/2019;REM007;Renault Master 2.3 DCI Minibus 16 Lugares 16v;Master;Renault;4.0;Utilitário;Manual;Diesel;Rio de Janeiro;Mariana;Prata;Entrada + 48X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;195605,44;4627,87; 200.233,31 
17/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Daniela;Cinza;Entrada + 60X;Adriana;PR;Paraná;Curitiba;66943,43;1581,51; 68.524,94 
17/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Amanda;Cinza;Entrada + 48X;Adriana;PR;Paraná;Curitiba;67749,19;3038,13; 70.787,32 
17/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Ana Maria;Grafite;Entrada + 24X;Fabio;PR;Paraná;Curitiba;83997,85;1843,98; 85.841,83 
17/02/2019;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;Rio de Janeiro;Amanda;Cinza;Entrada + 48X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;85039,21;4561,11; 89.600,32 
17/02/2019;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;São Paulo;Ana Maria;Grafite;Entrada + 24X;Fabio;SP;São Paulo;São Paulo;90374,27;2554,74; 92.929,01 
17/02/2019;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Rio de Janeiro;Ana Maria;Grafite;Entrada + 24X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;104878,07;2438,61; 107.316,68 
19/02/2019;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;Rio de Janeiro;Amanda;Cinza;Entrada + 48X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;47876,79;3568,64; 51.445,43 
19/02/2019;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;Salvador;Daniela;Cinza;Entrada + 60X;Adriana;BA;Bahia;Salvador;51184,29;1781,49; 52.965,78 
19/02/2019;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;Rio de Janeiro;Daniela;Cinza;Entrada + 60X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;62035,25;1152,7; 63.187,95 
19/02/2019;VWJ009;Volkswagen Jetta 1.4 TSI Comfortline 16v;Jetta;Volkswagen;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;Marcelo;Grafite;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;107048,58;3692,27; 110.740,85 
19/02/2019;VWJ009;Volkswagen Jetta 1.4 TSI Comfortline 16v;Jetta;Volkswagen;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;Marcelo;Grafite;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;126045,12;5582,51; 131.627,63 
19/02/2019;VWJ009;Volkswagen Jetta 1.4 TSI Comfortline 16v;Jetta;Volkswagen;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;Marcelo;Grafite;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;143013,66;4378,45; 147.392,11 
20/02/2019;VWU001;Volkswagen Up 1.0 MPI 12v;Up;Volkswagen;2.0;Passeio;Manual;Flex;Rio de Janeiro;Rodrigo;Prata;Entrada + 36X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;45239,94;1523,92; 46.763,86 
20/02/2019;VWG008;Volkswagen Golf 1.4 TSI Comfortline 16v;Golf;Volkswagen;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;Maria Amália;Branco;Entrada + 36X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;76926,96;5622,72; 82.549,68 
20/02/2019;RED005;Renault Duster Oroch 2.0 Dynamique 16V;Duster;Renault;4.0;Utilitário;Manual;Flex;Rio de Janeiro;Luiz Sérgio;Vermelho;Entrada + 48X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;88463,8;6888,1; 95.351,90 
